,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.0,0.0,0.06944444444444445,-0.05555555555555555,-0.041666666666666664,-0.05555555555555555,0.1527777777777778,-0.027777777777777776,-0.1111111111111111,-0.027777777777777776,0.2638888888888889,0.20833333333333334,-0.18055555555555555,0.18055555555555555,0.2777777777777778,0.6111111111111112,-0.3333333333333333,0.5138888888888888,0.2638888888888889,1.0,-0.4861111111111111,0.8611111111111112,0.2361111111111111,0.6111111111111112,-0.08333333333333333,0.5972222222222222,0.4027777777777778,0.8472222222222222,-0.2361111111111111,0.8055555555555556,0.3333333333333333,0.9305555555555556,-0.2638888888888889,0.8611111111111112
1,0.0,0.0,0.0684931506849315,-0.0410958904109589,-0.0410958904109589,-0.0547945205479452,0.1506849315068493,-0.0273972602739726,-0.1095890410958904,-0.0273972602739726,0.2602739726027397,0.2054794520547945,-0.1780821917808219,0.1780821917808219,0.273972602739726,0.6027397260273972,-0.3287671232876712,0.5068493150684932,0.2602739726027397,1.0,-0.4931506849315068,0.8493150684931506,0.2328767123287671,0.5753424657534246,-0.0821917808219178,0.5616438356164384,0.3972602739726027,0.8356164383561644,-0.1917808219178082,0.7945205479452054,0.3287671232876712,0.8904109589041096,-0.2465753424657534,0.8356164383561644
2,0.0,0.0,0.06944444444444445,-0.041666666666666664,-0.041666666666666664,-0.05555555555555555,0.1527777777777778,-0.027777777777777776,-0.1111111111111111,-0.027777777777777776,0.2638888888888889,0.20833333333333334,-0.18055555555555555,0.18055555555555555,0.2777777777777778,0.625,-0.3194444444444444,0.5138888888888888,0.2777777777777778,1.0,-0.4722222222222222,0.8611111111111112,0.2361111111111111,0.5972222222222222,-0.08333333333333333,0.5694444444444444,0.4027777777777778,0.8194444444444444,-0.2222222222222222,0.7638888888888888,0.3333333333333333,0.9027777777777778,-0.20833333333333334,0.8333333333333334
3,0.0,0.0,0.07042253521126761,-0.056338028169014086,-0.04225352112676056,-0.056338028169014086,0.15492957746478872,-0.04225352112676056,-0.11267605633802817,-0.04225352112676056,0.2676056338028169,0.19718309859154928,-0.18309859154929578,0.16901408450704225,0.28169014084507044,0.6056338028169014,-0.323943661971831,0.5070422535211268,0.2676056338028169,1.0,-0.4788732394366197,0.8591549295774648,0.23943661971830985,0.5915492957746479,-0.07042253521126761,0.5633802816901409,0.39436619718309857,0.8028169014084507,-0.23943661971830985,0.7323943661971831,0.3380281690140845,0.9154929577464789,-0.19718309859154928,0.8169014084507042
4,0.0,0.0,0.07042253521126761,-0.056338028169014086,-0.04225352112676056,-0.056338028169014086,0.15492957746478872,-0.04225352112676056,-0.11267605633802817,-0.04225352112676056,0.2676056338028169,0.19718309859154928,-0.18309859154929578,0.16901408450704225,0.28169014084507044,0.6056338028169014,-0.323943661971831,0.5070422535211268,0.2676056338028169,1.0,-0.4788732394366197,0.8591549295774648,0.23943661971830985,0.5915492957746479,-0.07042253521126761,0.5633802816901409,0.39436619718309857,0.8169014084507042,-0.23943661971830985,0.7323943661971831,0.352112676056338,0.9154929577464789,-0.19718309859154928,0.8169014084507042
5,0.0,0.0,0.06944444444444445,-0.05555555555555555,-0.041666666666666664,-0.05555555555555555,0.1527777777777778,-0.041666666666666664,-0.1111111111111111,-0.041666666666666664,0.2638888888888889,0.19444444444444445,-0.18055555555555555,0.16666666666666666,0.2777777777777778,0.5972222222222222,-0.3194444444444444,0.5,0.2777777777777778,1.0,-0.4722222222222222,0.8333333333333334,0.2361111111111111,0.5833333333333334,-0.06944444444444445,0.5694444444444444,0.4027777777777778,0.8055555555555556,-0.2361111111111111,0.75,0.3472222222222222,0.8888888888888888,-0.20833333333333334,0.8055555555555556
6,0.0,0.0,0.06944444444444445,-0.05555555555555555,-0.041666666666666664,-0.05555555555555555,0.1527777777777778,-0.041666666666666664,-0.1111111111111111,-0.041666666666666664,0.2638888888888889,0.19444444444444445,-0.18055555555555555,0.16666666666666666,0.2777777777777778,0.5972222222222222,-0.3055555555555556,0.5,0.2777777777777778,1.0,-0.4583333333333333,0.8333333333333334,0.25,0.5972222222222222,-0.06944444444444445,0.5833333333333334,0.4027777777777778,0.8194444444444444,-0.2638888888888889,0.7638888888888888,0.3472222222222222,0.875,-0.2222222222222222,0.8055555555555556
7,0.0,0.0,0.06944444444444445,-0.05555555555555555,-0.041666666666666664,-0.05555555555555555,0.1527777777777778,-0.041666666666666664,-0.1111111111111111,-0.041666666666666664,0.2638888888888889,0.19444444444444445,-0.18055555555555555,0.16666666666666666,0.2777777777777778,0.5972222222222222,-0.3055555555555556,0.5,0.2777777777777778,1.0,-0.4583333333333333,0.8333333333333334,0.25,0.5972222222222222,-0.06944444444444445,0.5694444444444444,0.4027777777777778,0.8194444444444444,-0.2638888888888889,0.7638888888888888,0.3472222222222222,0.875,-0.20833333333333334,0.8055555555555556
8,0.0,0.0,0.05555555555555555,-0.05555555555555555,-0.05555555555555555,-0.05555555555555555,0.1388888888888889,-0.027777777777777776,-0.125,-0.027777777777777776,0.25,0.20833333333333334,-0.18055555555555555,0.18055555555555555,0.2638888888888889,0.6111111111111112,-0.3194444444444444,0.5138888888888888,0.2638888888888889,1.0,-0.4583333333333333,0.8472222222222222,0.2361111111111111,0.6111111111111112,-0.08333333333333333,0.5833333333333334,0.3888888888888889,0.8333333333333334,-0.2638888888888889,0.7638888888888888,0.3472222222222222,0.9027777777777778,-0.2361111111111111,0.8194444444444444
9,0.0,0.0,0.0547945205479452,-0.0547945205479452,-0.0547945205479452,-0.0547945205479452,0.136986301369863,-0.0273972602739726,-0.1232876712328767,-0.0273972602739726,0.2465753424657534,0.2054794520547945,-0.1780821917808219,0.1780821917808219,0.2602739726027397,0.6027397260273972,-0.3150684931506849,0.5068493150684932,0.2602739726027397,1.0,-0.4520547945205479,0.8356164383561644,0.2328767123287671,0.589041095890411,-0.0821917808219178,0.5616438356164384,0.3835616438356164,0.8082191780821918,-0.2602739726027397,0.7397260273972602,0.3287671232876712,0.8904109589041096,-0.2191780821917808,0.7945205479452054
