,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.0,0.0,0.022556390977443608,-0.022556390977443608,-0.022556390977443608,-0.022556390977443608,0.06015037593984962,-0.007518796992481203,-0.06015037593984962,-0.007518796992481203,0.11278195488721804,0.12781954887218044,-0.12030075187969924,0.13533834586466165,0.18045112781954886,0.2781954887218045,-0.18045112781954886,0.2932330827067669,0.06015037593984962,0.2706766917293233,-0.10526315789473684,0.2781954887218045,0.07518796992481203,0.47368421052631576,-0.07518796992481203,0.47368421052631576,0.09022556390977443,0.7443609022556391,-0.06015037593984962,0.7293233082706767,0.10526315789473684,1.0,-0.07518796992481203,0.9699248120300752
1,0.0,0.0,0.023076923076923078,-0.023076923076923078,-0.023076923076923078,-0.023076923076923078,0.06153846153846154,-0.007692307692307693,-0.06153846153846154,0.0,0.12307692307692308,0.13076923076923078,-0.12307692307692308,0.13846153846153847,0.18461538461538463,0.2846153846153846,-0.17692307692307693,0.3,0.06153846153846154,0.27692307692307694,-0.1,0.2846153846153846,0.08461538461538462,0.47692307692307695,-0.07692307692307693,0.47692307692307695,0.08461538461538462,0.7461538461538462,-0.06153846153846154,0.7384615384615385,0.1076923076923077,1.0,-0.07692307692307693,0.9846153846153847
2,0.0,0.0,0.023255813953488372,-0.023255813953488372,-0.023255813953488372,-0.023255813953488372,0.06201550387596899,-0.015503875968992248,-0.06201550387596899,-0.007751937984496124,0.11627906976744186,0.12403100775193798,-0.12403100775193798,0.13178294573643412,0.18604651162790697,0.27906976744186046,-0.17829457364341086,0.29457364341085274,0.06201550387596899,0.2713178294573643,-0.10077519379844961,0.27906976744186046,0.08527131782945736,0.4806201550387597,-0.07751937984496124,0.4806201550387597,0.08527131782945736,0.7441860465116279,-0.06201550387596899,0.7364341085271318,0.10852713178294573,1.0,-0.07751937984496124,0.9844961240310077
3,0.0,0.0,0.023255813953488372,-0.023255813953488372,-0.023255813953488372,-0.023255813953488372,0.06201550387596899,-0.015503875968992248,-0.06201550387596899,-0.007751937984496124,0.11627906976744186,0.12403100775193798,-0.12403100775193798,0.13178294573643412,0.18604651162790697,0.2713178294573643,-0.17829457364341086,0.29457364341085274,0.06201550387596899,0.2713178294573643,-0.10077519379844961,0.27906976744186046,0.08527131782945736,0.4806201550387597,-0.07751937984496124,0.4806201550387597,0.08527131782945736,0.7441860465116279,-0.06201550387596899,0.7364341085271318,0.10852713178294573,1.0,-0.07751937984496124,0.9844961240310077
4,0.0,0.0,0.0234375,-0.0234375,-0.03125,-0.0234375,0.0546875,-0.015625,-0.0703125,-0.015625,0.109375,0.1171875,-0.1328125,0.125,0.1796875,0.2734375,-0.1875,0.2890625,0.0546875,0.265625,-0.1015625,0.2734375,0.078125,0.4765625,-0.0859375,0.4765625,0.078125,0.75,-0.0625,0.734375,0.1015625,1.0,-0.078125,0.984375
5,0.0,0.0,0.015748031496062992,-0.031496062992125984,-0.031496062992125984,-0.031496062992125984,0.05511811023622047,-0.023622047244094488,-0.07086614173228346,-0.023622047244094488,0.11023622047244094,0.11811023622047244,-0.13385826771653545,0.11811023622047244,0.18110236220472442,0.2677165354330709,-0.1889763779527559,0.28346456692913385,0.06299212598425197,0.25984251968503935,-0.10236220472440945,0.2677165354330709,0.07874015748031496,0.47244094488188976,-0.08661417322834646,0.47244094488188976,0.07874015748031496,0.7401574803149606,-0.06299212598425197,0.7322834645669292,0.10236220472440945,1.0,-0.08661417322834646,0.9763779527559056
6,0.0,0.0,0.023622047244094488,-0.031496062992125984,-0.031496062992125984,-0.031496062992125984,0.05511811023622047,-0.023622047244094488,-0.07086614173228346,-0.023622047244094488,0.11023622047244094,0.11811023622047244,-0.13385826771653545,0.11811023622047244,0.18110236220472442,0.25984251968503935,-0.1889763779527559,0.28346456692913385,0.06299212598425197,0.25984251968503935,-0.10236220472440945,0.2677165354330709,0.07874015748031496,0.47244094488188976,-0.08661417322834646,0.47244094488188976,0.07874015748031496,0.7401574803149606,-0.06299212598425197,0.7322834645669292,0.10236220472440945,1.0,-0.08661417322834646,0.9763779527559056
7,0.0,0.0,0.024,-0.024,-0.032,-0.024,0.056,-0.024,-0.072,-0.024,0.112,0.104,-0.136,0.112,0.184,0.256,-0.192,0.28,0.064,0.256,-0.104,0.264,0.08,0.472,-0.088,0.472,0.08,0.744,-0.064,0.736,0.104,1.0,-0.088,0.984
8,0.0,0.0,0.024,-0.032,-0.032,-0.032,0.056,-0.032,-0.072,-0.032,0.112,0.096,-0.136,0.104,0.184,0.248,-0.192,0.272,0.072,0.248,-0.104,0.256,0.08,0.464,-0.088,0.464,0.08,0.736,-0.064,0.728,0.104,1.0,-0.088,0.976
9,0.0,0.0,0.024,-0.032,-0.032,-0.032,0.056,-0.032,-0.072,-0.032,0.112,0.096,-0.136,0.104,0.184,0.248,-0.192,0.272,0.072,0.248,-0.104,0.256,0.08,0.464,-0.088,0.464,0.08,0.736,-0.064,0.728,0.104,1.0,-0.088,0.984
